strategy;nFotogramas;width;height;ns;nThreads;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
cols;2;1024;512;1;2;0,930683;0,929993;0,930105;;;
cols;2;1024;512;2;2;1,85206;1,85133;1,85153;;;
cols;2;1024;512;5;2;4,66214;4,66138;4,6616;;;
cols;2;1024;512;10;2;9,25492;9,25398;9,2544;;;
cols;2;1024;1024;1;2;2,15415;2,15291;2,15319;;;
cols;2;1024;1024;2;2;4,33413;4,33269;4,33315;;;
cols;2;1024;1024;5;2;10,7465;10,7449;10,7454;;;
cols;2;1024;1024;10;2;21,4905;21,4895;21,4888;;;
cols;5;32;32;1;2;0,0077628;0,0075897;0,0074201
cols;5;32;32;2;2;0,0055406;0,0053369;0,0053276
cols;5;32;32;5;2;0,0118657;0,0116937;0,0115534
cols;5;32;32;10;2;0,0221923;0,0219488;0,0219721
cols;5;32;64;1;2;0,0056457;0,0054179;0,0054246
cols;5;32;64;2;2;0,0114182;0,0112379;0,0110588
cols;5;32;64;5;2;0,0242009;0,0240282;0,0239403
cols;5;32;64;10;2;0,047829;0,0476546;0,047538
cols;5;32;256;1;2;0,0204145;0,0202205;0,020142
cols;5;32;256;2;2;0,0386169;0,0384245;0,0383635
cols;5;32;256;5;2;0,0929343;0,0927452;0,0923122
cols;5;32;256;10;2;0,184482;0,184301;0,184227
cols;5;32;512;1;2;0,0394097;0,039203;0,0391148
cols;5;32;512;2;2;0,0772813;0,0770729;0,0769558
cols;5;32;512;5;2;0,186923;0,186714;0,1866
cols;5;32;512;10;2;0,371479;0,371211;0,371224
cols;5;32;1024;1;2;0,0756772;0,07545;0,0753621
cols;5;32;1024;2;2;0,148502;0,147848;0,148224
cols;5;32;1024;5;2;0,370865;0,370264;0,370599
cols;5;32;1024;10;2;0,740341;0,740116;0,73992
cols;5;64;32;1;2;0,0048291;0,0046527;0,0045007
cols;5;64;32;2;2;0,0108625;0,0106834;0,0105672
cols;5;64;32;5;2;0,0198703;0,0196956;0,0195775
cols;5;64;32;10;2;0,0378687;0,0375318;0,0376271
cols;5;64;64;1;2;0,009662;0,0094825;0,0093915
cols;5;64;64;2;2;0,018411;0,0182312;0,0180946
cols;5;64;64;5;2;0,0488044;0,0486165;0,0484897
cols;5;64;64;10;2;0,0859493;0,0853412;0,0857113
cols;5;64;256;1;2;0,0392742;0,0390699;0,038893
cols;5;64;256;2;2;0,0775545;0,0771833;0,0773068
cols;5;64;256;5;2;0,186565;0,185892;0,186318
cols;5;64;256;10;2;0,370702;0,370505;0,370407
cols;5;64;512;1;2;0,0768098;0,0765394;0,0765372
cols;5;64;512;2;2;0,150065;0,149836;0,149398
cols;5;64;512;5;2;0,366928;0,366644;0,366645
cols;5;64;512;10;2;0,747173;0,746945;0,746854
cols;5;64;1024;1;2;0,156474;0,156192;0,156107
cols;5;64;1024;2;2;0,31276;0,312423;0,312435
cols;5;64;1024;5;2;0,766422;0,766138;0,766053
cols;5;64;1024;10;2;1,53639;1,5361;1,53594
cols;5;256;32;1;2;0,0136803;0,0134586;0,0134587
cols;5;256;32;2;2;0,0262038;0,0259835;0,0259519
cols;5;256;32;5;2;0,0632887;0,0630628;0,0630572
cols;5;256;32;10;2;0,124782;0,124596;0,12452
cols;5;256;64;1;2;0,0285821;0,0283715;0,028248
cols;5;256;64;2;2;0,0549181;0,0546972;0,0546163
cols;5;256;64;5;2;0,132889;0,13269;0,132581
cols;5;256;64;10;2;0,266832;0,266634;0,266572
cols;5;256;256;1;2;0,140588;0,140266;0,14026
cols;5;256;256;2;2;0,268018;0,267683;0,267693
cols;5;256;256;5;2;0,662368;0,662082;0,661619
cols;5;256;256;10;2;1,33075;1,33046;1,33033
cols;5;256;512;1;2;0,292644;0,292249;0,292105
cols;5;256;512;2;2;0,577445;0,576996;0,577
cols;5;256;512;5;2;1,4578;1,45741;1,45732
cols;5;256;512;10;2;2,89451;2,89394;2,89404
cols;5;256;1024;1;2;0,596463;0,595736;0,595785
cols;5;256;1024;2;2;1,19897;1,19833;1,19812
cols;5;256;1024;5;2;2,93309;2,93245;2,93219
cols;5;256;1024;10;2;5,83666;5,83602;5,83597
cols;5;512;32;1;2;0,0242437;0,0240044;0,0240036
cols;5;512;32;2;2;0,046837;0,0466343;0,0462788
cols;5;512;32;5;2;0,112362;0,111836;0,112119
cols;5;512;32;10;2;0,222068;0,221707;0,221826
cols;5;512;64;1;2;0,0513593;0,0511228;0,0509678
cols;5;512;64;2;2;0,0983235;0,0981005;0,0980041
cols;5;512;64;5;2;0,244263;0,244026;0,243892
cols;5;512;64;10;2;0,482728;0,482434;0,482459
cols;5;512;256;1;2;0,231662;0,230788;0,231217
cols;5;512;256;2;2;0,477739;0,477342;0,477156
cols;5;512;256;5;2;1,16715;1,16658;1,1667
cols;5;512;256;10;2;2,33829;2,33775;2,33784
cols;5;512;512;1;2;0,534776;0,53401;0,534102
cols;5;512;512;2;2;1,0621;1,06119;1,06142
cols;5;512;512;5;2;2,71604;2,71519;2,71536
cols;5;512;512;10;2;5,35544;5,35467;5,35477
cols;5;512;1024;1;2;1,18467;1,18388;1,184
cols;5;512;1024;2;2;2,34469;2,34409;2,34387
cols;5;512;1024;5;2;5,79708;5,79648;5,79629
cols;5;512;1024;10;2;11,5387;11,5381;11,5376
cols;5;1024;32;1;2;0,0413522;0,0411135;0,040933
cols;5;1024;32;2;2;0,0778956;0,0776675;0,0775589
cols;5;1024;32;5;2;0,189277;0,188754;0,189007
cols;5;1024;32;10;2;0,376442;0,376135;0,376171
cols;5;1024;64;1;2;0,0925691;0,0918774;0,0922499
cols;5;1024;64;2;2;0,179944;0,17906;0,179618
cols;5;1024;64;5;2;0,446045;0,445624;0,445718
cols;5;1024;64;10;2;0,890772;0,890461;0,890374
cols;5;1024;256;1;2;0,435782;0,434904;0,43509
cols;5;1024;256;2;2;0,859832;0,859042;0,859154
cols;5;1024;256;5;2;2,12907;2,12844;2,12835
cols;5;1024;256;10;2;4,18089;4,18026;4,18002
cols;5;1024;512;1;2;0,921728;0,92108;0,920886
cols;5;1024;512;2;2;1,87618;1,87535;1,87505
cols;5;1024;512;5;2;4,60048;4,59952;4,5997
cols;5;1024;512;10;2;9,16136;9,16076;9,16017
cols;5;1024;1024;1;2;2,14016;2,13911;2,13864
cols;5;1024;1024;2;2;4,30638;4,30531;4,30478
cols;5;1024;1024;5;2;10,6568;10,6557;10,6553
cols;5;1024;1024;10;2;21,4253;21,4242;21,4237
cols;1;32;32;1;4;0,0019799;0,0019035;;;;
cols;1;32;32;2;4;0,0023055;0,0022328;;;;
cols;1;32;32;5;4;0,0041052;0,0040273;;;;
cols;1;32;32;10;4;0,0071751;0,0071034;;;;
cols;1;32;64;1;4;0,0025198;0,0024401;;;;
cols;1;32;64;2;4;0,0035795;0,003503;;;;
cols;1;32;64;5;4;0,007318;0,00724;;;;
cols;1;32;64;10;4;0,0136377;0,0135634;;;;
cols;1;32;256;1;4;0,006316;0,0062313;;;;
cols;1;32;256;2;4;0,0112927;0,011206;;;;
cols;1;32;256;5;4;0,02624;0,0261561;;;;
cols;1;32;256;10;4;0,0514782;0,0513962;;;;
cols;1;32;512;1;4;0,0114921;0,0114011;;;;
cols;1;32;512;2;4;0,0220245;0,0219348;;;;
cols;1;32;512;5;4;0,0522317;0,0521366;;;;
cols;1;32;512;10;4;0,103262;0,103168;;;;
cols;1;32;1024;1;4;0,0214709;0,0213584;;;;
cols;1;32;1024;2;4;0,0412884;0,0411711;;;;
cols;1;32;1024;5;4;0,101773;0,101656;;;;
cols;1;32;1024;10;4;0,199196;0,199089;;;;
cols;1;64;32;1;4;0,0024138;0,0023343;;;;
cols;1;64;32;2;4;0,0034494;0,0033763;;;;
cols;1;64;32;5;4;0,0073868;0,0073036;;;;
cols;1;64;32;10;4;0,0135333;0,0134514;;;;
cols;1;64;64;1;4;0,0035383;0,0034573;;;;
cols;1;64;64;2;4;0,005969;0,0058897;;;;
cols;1;64;64;5;4;0,0129903;0,0129105;;;;
cols;1;64;64;10;4;0,0254394;0,0253597;;;;
cols;1;64;256;1;4;0,0113935;0,0113019;;;;
cols;1;64;256;2;4;0,0214331;0,0213382;;;;
cols;1;64;256;5;4;0,0515851;0,0514887;;;;
cols;1;64;256;10;4;0,101208;0,10111;;;;
cols;1;64;512;1;4;0,0215874;0,021478;;;;
cols;1;64;512;2;4;0,0421839;0,0420694;;;;
cols;1;64;512;5;4;0,103016;0,102901;;;;
cols;1;64;512;10;4;0,205575;0,205453;;;;
cols;1;64;1024;1;4;0,0426515;0,0425141;;;;
cols;1;64;1024;2;4;0,0835807;0,0834444;;;;
cols;1;64;1024;5;4;0,205864;0,20573;;;;
cols;1;64;1024;10;4;0,413206;0,413071;;;;
cols;1;256;32;1;4;0,0049125;0,0047844;;;;
cols;1;256;32;2;4;0,0083239;0,0082422;;;;
cols;1;256;32;5;4;0,018876;0,0187954;;;;
cols;1;256;32;10;4;0,0367914;0,0366846;;;;
cols;1;256;64;1;4;0,0092558;0,0091648;;;;
cols;1;256;64;2;4;0,0177836;0,0176926;;;;
cols;1;256;64;5;4;0,0418495;0,041755;;;;
cols;1;256;64;10;4;0,0807998;0,0807084;;;;
cols;1;256;256;1;4;0,0399011;0,0397694;;;;
cols;1;256;256;2;4;0,0785185;0,078383;;;;
cols;1;256;256;5;4;0,192564;0,192432;;;;
cols;1;256;256;10;4;0,382881;0,382746;;;;
cols;1;256;512;1;4;0,0828051;0,0825998;;;;
cols;1;256;512;2;4;0,161232;0,161014;;;;
cols;1;256;512;5;4;0,4011;0,40091;;;;
cols;1;256;512;10;4;0,796438;0,796243;;;;
cols;1;256;1024;1;4;0,16564;0,165328;;;;
cols;1;256;1024;2;4;0,326659;0,32635;;;;
cols;1;256;1024;5;4;0,822005;0,821697;;;;
cols;1;256;1024;10;4;1,6113;1,61099;;;;
cols;1;512;32;1;4;0,0082173;0,0081261;;;;
cols;1;512;32;2;4;0,0142583;0,0141716;;;;
cols;1;512;32;5;4;0,0340682;0,0339763;;;;
cols;1;512;32;10;4;0,0658679;0,0657808;;;;
cols;1;512;64;1;4;0,0156656;0,0155631;;;;
cols;1;512;64;2;4;0,030058;0,0299532;;;;
cols;1;512;64;5;4;0,071859;0,0717512;;;;
cols;1;512;64;10;4;0,142057;0,141951;;;;
cols;1;512;256;1;4;0,0778618;0,07767;;;;
cols;1;512;256;2;4;0,154354;0,154163;;;;
cols;1;512;256;5;4;0,382099;0,381901;;;;
cols;1;512;256;10;4;0,758524;0,758315;;;;
cols;1;512;512;1;4;0,155842;0,155537;;;;
cols;1;512;512;2;4;0,309239;0,308879;;;;
cols;1;512;512;5;4;0,766283;0,765973;;;;
cols;1;512;512;10;4;1,54054;1,54023;;;;
cols;1;512;1024;1;4;0,322927;0,322622;;;;
cols;1;512;1024;2;4;0,640577;0,640277;;;;
cols;1;512;1024;5;4;1,59938;1,59908;;;;
cols;1;512;1024;10;4;3,23573;3,23536;;;;
cols;1;1024;32;1;4;0,0132845;0,0131808;;;;
cols;1;1024;32;2;4;0,0258068;0,0257033;;;;
cols;1;1024;32;5;4;0,0603688;0,0602566;;;;
cols;1;1024;32;10;4;0,119388;0,119278;;;;
cols;1;1024;64;1;4;0,0277312;0,0275901;;;;
cols;1;1024;64;2;4;0,0537989;0,0536631;;;;
cols;1;1024;64;5;4;0,131067;0,130929;;;;
cols;1;1024;64;10;4;0,260155;0,260021;;;;
cols;1;1024;256;1;4;0,131956;0,131647;;;;
cols;1;1024;256;2;4;0,258702;0,258392;;;;
cols;1;1024;256;5;4;0,641834;0,64152;;;;
cols;1;1024;256;10;4;1,27219;1,27188;;;;
cols;1;1024;512;1;4;0,309216;0,308934;;;;
cols;1;1024;512;2;4;0,611663;0,611362;;;;
cols;1;1024;512;5;4;1,50774;1,50745;;;;
cols;1;1024;512;10;4;3,01482;3,01452;;;;
cols;1;1024;1024;1;4;0,617004;0,616495;;;;
cols;1;1024;1024;2;4;1,23578;1,23525;;;;
cols;1;1024;1024;5;4;3,06154;3,06101;;;;
cols;1;1024;1024;10;4;6,13773;6,13719;;;;
cols;2;32;32;1;4;0,0030331;0,0029597;0,002819;;;
cols;2;32;32;2;4;0,0036768;0,0036005;0,0034859;;;
cols;2;32;32;5;4;0,0073634;0,0072897;0,0071501;;;
cols;2;32;32;10;4;0,0133455;0,0131449;0,0132059;;;
cols;2;32;64;1;4;0,0036272;0,0035549;0,0034479;;;
cols;2;32;64;2;4;0,0062737;0,006197;0,0061199;;;
cols;2;32;64;5;4;0,0133361;0,0132611;0,0130936;;;
cols;2;32;64;10;4;0,0253801;0,0252591;0,0252454;;;
cols;2;32;256;1;4;0,0117499;0,0116319;0,0116114;;;
cols;2;32;256;2;4;0,0216586;0,0215398;0,0215178;;;
cols;2;32;256;5;4;0,0517932;0,05169;0,0516473;;;
cols;2;32;256;10;4;0,101997;0,10186;0,101855;;;
cols;2;32;512;1;4;0,021895;0,021793;0,0216969;;;
cols;2;32;512;2;4;0,0420238;0,0419161;0,0418008;;;
cols;2;32;512;5;4;0,102078;0,101975;0,101868;;;
cols;2;32;512;10;4;0,202705;0,202586;0,202536;;;
cols;2;32;1024;1;4;0,0414263;0,0412938;0,0411921;;;
cols;2;32;1024;2;4;0,0806356;0,0804417;0,0804481;;;
cols;2;32;1024;5;4;0,199781;0,199608;0,199593;;;
cols;2;32;1024;10;4;0,397564;0,397304;0,397374;;;
cols;2;64;32;1;4;0,0034822;0,0034041;0,0033174;;;
cols;2;64;32;2;4;0,0055497;0,0054752;0,0054055;;;
cols;2;64;32;5;4;0,0116247;0,0115226;0,0114823;;;
cols;2;64;32;10;4;0,0215611;0,0214853;0,0213809;;;
cols;2;64;64;1;4;0,0062937;0,0062137;0,006029;;;
cols;2;64;64;2;4;0,0111255;0,0109189;0,0109827;;;
cols;2;64;64;5;4;0,0253951;0,025217;0,0252544;;;
cols;2;64;64;10;4;0,0488952;0,0488118;0,0486822;;;
cols;2;64;256;1;4;0,021366;0,0212618;0,0211636;;;
cols;2;64;256;2;4;0,0415276;0,0414137;0,0413299;;;
cols;2;64;256;5;4;0,100333;0,100125;0,100171;;;
cols;2;64;256;10;4;0,203075;0,202963;0,202808;;;
cols;2;64;512;1;4;0,0462936;0,0461606;0,0460452;;;
cols;2;64;512;2;4;0,0827005;0,0824328;0,0825007;;;
cols;2;64;512;5;4;0,206553;0,206423;0,206308;;;
cols;2;64;512;10;4;0,409757;0,409569;0,40957;;;
cols;2;64;1024;1;4;0,0827934;0,0825882;0,0824288;;;
cols;2;64;1024;2;4;0,164729;0,164511;0,164366;;;
cols;2;64;1024;5;4;0,411801;0,411613;0,411499;;;
cols;2;64;1024;10;4;0,816428;0,816231;0,816087;;;
cols;2;256;32;1;4;0,0080539;0,0078976;0,0079126;;;
cols;2;256;32;2;4;0,0146486;0,0145601;0,0144061;;;
cols;2;256;32;5;4;0,0340551;0,033941;0,0339169;;;
cols;2;256;32;10;4;0,0664617;0,0663682;0,066192;;;
cols;2;256;64;1;4;0,0159299;0,0158271;0,0157472;;;
cols;2;256;64;2;4;0,0299003;0,0297978;0,029659;;;
cols;2;256;64;5;4;0,0750668;0,0749197;0,074902;;;
cols;2;256;64;10;4;0,145152;0,145048;0,1449;;;
cols;2;256;256;1;4;0,0784013;0,0782141;0,078088;;;
cols;2;256;256;2;4;0,15968;0,15949;0,15932;;;
cols;2;256;256;5;4;0,384814;0,384617;0,384468;;;
cols;2;256;256;10;4;0,767814;0,767488;0,767574;;;
cols;2;256;512;1;4;0,157496;0,157034;0,157132;;;
cols;2;256;512;2;4;0,310665;0,31036;0,310265;;;
cols;2;256;512;5;4;0,780552;0,780238;0,780081;;;
cols;2;256;512;10;4;1,53629;1,5359;1,53593;;;
cols;2;256;1024;1;4;0,323247;0,322588;0,322655;;;
cols;2;256;1024;2;4;0,640001;0,639359;0,639413;;;
cols;2;256;1024;5;4;1,59342;1,59288;1,59264;;;
cols;2;256;1024;10;4;3,17338;3,17279;3,17279;;;
cols;2;512;32;1;4;0,0136501;0,0134952;0,0134858;;;
cols;2;512;32;2;4;0,0254892;0,0252393;0,0253213;;;
cols;2;512;32;5;4;0,0621942;0,0620359;0,0620325;;;
cols;2;512;32;10;4;0,120438;0,120206;0,120283;;;
cols;2;512;64;1;4;0,0280435;0,02786;0,0277945;;;
cols;2;512;64;2;4;0,0539815;0,0538498;0,0537422;;;
cols;2;512;64;5;4;0,131804;0,131671;0,131546;;;
cols;2;512;64;10;4;0,261607;0,26144;0,26141;;;
cols;2;512;256;1;4;0,131593;0,131179;0,131225;;;
cols;2;512;256;2;4;0,259895;0,259499;0,259532;;;
cols;2;512;256;5;4;0,641401;0,640976;0,641047;;;
cols;2;512;256;10;4;1,28206;1,28156;1,2817;;;
cols;2;512;512;1;4;0,310275;0,309637;0,309677;;;
cols;2;512;512;2;4;0,614215;0,613669;0,613548;;;
cols;2;512;512;5;4;1,53414;1,53359;1,53349;;;
cols;2;512;512;10;4;3,02463;3,0239;3,02403;;;
cols;2;512;1024;1;4;0,620112;0,61961;0,619471;;;
cols;2;512;1024;2;4;1,23629;1,23545;1,23572;;;
cols;2;512;1024;5;4;3,08435;3,08362;3,08377;;;
cols;2;512;1024;10;4;6,12239;6,12188;6,12163;;;
cols;2;1024;32;1;4;0,0220558;0,0219248;0,02176;;;
cols;2;1024;32;2;4;0,042188;0,0420552;0,0418973;;;
cols;2;1024;32;5;4;0,101717;0,101579;0,101502;;;
cols;2;1024;32;10;4;0,204357;0,204222;0,204089;;;
cols;2;1024;64;1;4;0,0498526;0,049662;0,0494539;;;
cols;2;1024;64;2;4;0,0973745;0,0971848;0,0971026;;;
cols;2;1024;64;5;4;0,239874;0,23963;0,239633;;;
cols;2;1024;64;10;4;0,475459;0,475113;0,47521;;;
cols;2;1024;256;1;4;0,232261;0,231713;0,231507;;;
cols;2;1024;256;2;4;0,461811;0,461268;0,461102;;;
cols;2;1024;256;5;4;1,14239;1,14181;1,1415;;;
cols;2;1024;256;10;4;2,27975;2,27909;2,27915;;;
cols;2;1024;512;1;4;0,519228;0,518688;0,51867;;;
cols;2;1024;512;2;4;1,03468;1,034;1,03413;;;
cols;2;1024;512;5;4;2,57631;2,57582;2,57553;;;
cols;2;1024;512;10;4;5,12818;5,12765;5,12744;;;
cols;2;1024;1024;1;4;1,23326;1,23224;1,23192;;;
cols;2;1024;1024;2;4;2,45786;2,45652;2,45681;;;
cols;2;1024;1024;5;4;6,10933;6,10837;6,10791;;;
cols;2;1024;1024;10;4;12,215;12,2134;12,2138;;;
cols;5;32;32;1;4;0,0051183;0,00491;0,0041428;0,0044343;0,0047197
cols;5;32;32;2;4;0,0064782;0,0062726;0,0061837;0,0059427;0,0060258
cols;5;32;32;5;4;0,0129014;0,0125101;0,0125851;0,012573;0,0125698
cols;5;32;32;10;4;0,0244828;0,0242451;0,024151;0,0240038;0,0241452
cols;5;32;64;1;4;0,0068111;0,0065383;0,0065718;0,0063416;0,0063734
cols;5;32;64;2;4;0,0114919;0,011241;0,0112612;0,0110214;0,0111123
cols;5;32;64;5;4;0,0260653;0,0257153;0,0257198;0,0255006;0,0257083
cols;5;32;64;10;4;0,0495614;0,0491492;0,0492936;0,0490734;0,04885
cols;5;32;256;1;4;0,0218561;0,0212948;0,0213443;0,0214331;0,0215019
cols;5;32;256;2;4;0,0414256;0,0411737;0,0408306;0,0409983;0,0409776
cols;5;32;256;5;4;0,099519;0,099136;0,0989296;0,0990462;0,0991693
cols;5;32;256;10;4;0,196647;0,196397;0,195962;0,196141;0,196145
cols;5;32;512;1;4;0,0420545;0,0417467;0,041617;0,0413047;0,041453
cols;5;32;512;2;4;0,0807226;0,0803721;0,0803181;0,0803916;0,07993
cols;5;32;512;5;4;0,200705;0,200247;0,200406;0,200067;0,200196
cols;5;32;512;10;4;0,39509;0,394566;0,394811;0,39473;0,394627
cols;5;32;1024;1;4;0,0806995;0,0800217;0,0802236;0,0803122;0,0801585
cols;5;32;1024;2;4;0,159017;0,158691;0,158325;0,158528;0,158413
cols;5;32;1024;5;4;0,396617;0,395986;0,396093;0,396128;0,396189
cols;5;32;1024;10;4;0,791914;0,791595;0,791405;0,791283;0,791336
cols;5;64;32;1;4;0,0058128;0,0055409;0,0055812;0,0053555;0,0054274
cols;5;64;32;2;4;0,0096409;0,0094306;0,0093026;0,0091218;0,009184
cols;5;64;32;5;4;0,0210443;0,0208302;0,0206945;0,0206258;0,0204259
cols;5;64;32;10;4;0,039408;0,0390873;0,0391158;0,0391463;0,0388653
cols;5;64;64;1;4;0,0126387;0,0122897;0,0122853;0,0123697;0,0120451
cols;5;64;64;2;4;0,0201893;0,0198587;0,0196846;0,0196351;0,0195119
cols;5;64;64;5;4;0,0462865;0,0458873;0,0459042;0,0456572;0,0459625
cols;5;64;64;10;4;0,0934216;0,0930389;0,093165;0,0928344;0,0929954
cols;5;64;256;1;4;0,0408756;0,0402848;0,0405848;0,0404345;0,0403714
cols;5;64;256;2;4;0,0795441;0,0791998;0,0789783;0,0790074;0,0792193
cols;5;64;256;5;4;0,20016;0,199788;0,199796;0,19981;0,199795
cols;5;64;256;10;4;0,388035;0,387477;0,387621;0,38759;0,387662
cols;5;64;512;1;4;0,0810465;0,0805792;0,080312;0,080439;0,080616
cols;5;64;512;2;4;0,159359;0,15895;0,158866;0,158665;0,158927
cols;5;64;512;5;4;0,397226;0,396645;0,396892;0,396704;0,396706
cols;5;64;512;10;4;0,785457;0,785131;0,785018;0,784807;0,784924
cols;5;64;1024;1;4;0,161272;0,160701;0,160818;0,160619;0,160636
cols;5;64;1024;2;4;0,320859;0,320169;0,320339;0,320219;0,320324
cols;5;64;1024;5;4;0,790935;0,790274;0,790364;0,790292;0,790396
cols;5;64;1024;10;4;1,57747;1,57685;1,57678;1,57699;1,57682
cols;5;256;32;1;4;0,0151371;0,0147745;0,0145769;0,0147403;0,0147931
cols;5;256;32;2;4;0,0280783;0,0276429;0,0274172;0,0277851;0,0275519
cols;5;256;32;5;4;0,0668466;0,0662373;0,0664298;0,0665575;0,0663901
cols;5;256;32;10;4;0,130399;0,130164;0,130022;0,129947;0,129711
cols;5;256;64;1;4;0,0301415;0,029733;0,0297638;0,0294667;0,0298318
cols;5;256;64;2;4;0,0578541;0,0574807;0,0574348;0,0571834;0,0574823
cols;5;256;64;5;4;0,140444;0,140104;0,140056;0,140071;0,140083
cols;5;256;64;10;4;0,278276;0,277922;0,277975;0,277836;0,277549
cols;5;256;256;1;4;0,145569;0,145133;0,145057;0,144941;0,144919
cols;5;256;256;2;4;0,285299;0,284741;0,284738;0,284674;0,284751
cols;5;256;256;5;4;0,707777;0,707344;0,70698;0,707085;0,707127
cols;5;256;256;10;4;1,41538;1,41494;1,41481;1,41478;1,41463
cols;5;256;512;1;4;0,312328;0,31153;0,311371;0,311604;0,311276
cols;5;256;512;2;4;0,629397;0,628725;0,628546;0,628613;0,628446
cols;5;256;512;5;4;1,53195;1,53116;1,53106;1,53098;1,53118
cols;5;256;512;10;4;3,05835;3,0574;3,05736;3,05752;3,05755
cols;5;256;1024;1;4;0,631316;0,630016;0,630091;0,629819;0,62968
cols;5;256;1024;2;4;1,24368;1,24213;1,24216;1,24229;1,24243
cols;5;256;1024;5;4;3,08495;3,08364;3,08352;3,08337;3,08367
cols;5;256;1024;10;4;6,1753;6,17363;6,17367;6,17393;6,17406
cols;5;512;32;1;4;0,0270911;0,0263664;0,0266958;0,0267749;0,02643
cols;5;512;32;2;4;0,0501805;0,0495973;0,0498921;0,0497183;0,0497872
cols;5;512;32;5;4;0,120018;0,119755;0,119631;0,11957;0,119321
cols;5;512;32;10;4;0,237858;0,237426;0,237575;0,237458;0,237375
cols;5;512;64;1;4;0,0547572;0,0544307;0,0540489;0,0542189;0,0541351
cols;5;512;64;2;4;0,105608;0,105285;0,105153;0,104959;0,10508
cols;5;512;64;5;4;0,259128;0,258796;0,258422;0,258491;0,2583
cols;5;512;64;10;4;0,514667;0,51434;0,514209;0,514061;0,51395
cols;5;512;256;1;4;0,250497;0,249792;0,249676;0,249525;0,24952
cols;5;512;256;2;4;0,493791;0,492743;0,492981;0,493011;0,492785
cols;5;512;256;5;4;1,2249;1,22414;1,22404;1,22398;1,22414
cols;5;512;256;10;4;2,45511;2,45443;2,45404;2,45404;2,45411
cols;5;512;512;1;4;0,588444;0,586993;0,587025;0,587246;0,587128
cols;5;512;512;2;4;1,13644;1,13498;1,13491;1,1352;1,13503
cols;5;512;512;5;4;2,83997;2,8386;2,83845;2,83844;2,8387
cols;5;512;512;10;4;5,67958;5,67843;5,67809;5,67801;5,6781
cols;5;512;1024;1;4;1,23818;1,23666;1,23686;1,23653;1,2369
cols;5;512;1024;2;4;2,46408;2,46267;2,46228;2,46287;2,46236
cols;5;512;1024;5;4;6,15708;6,15545;6,15549;6,15581;6,15583
cols;5;512;1024;10;4;12,5194;12,5178;12,5179;12,5182;12,5166
cols;5;1024;32;1;4;0,043773;0,042978;0,0429748;0,0434054;0,0432365
cols;5;1024;32;2;4;0,0825311;0,0819121;0,0820959;0,0821589;0,0820358
cols;5;1024;32;5;4;0,202713;0,202287;0,202289;0,201989;0,202348
cols;5;1024;32;10;4;0,401883;0,401557;0,401279;0,401402;0,401309
cols;5;1024;64;1;4;0,0983657;0,097752;0,0975848;0,0978145;0,0977404
cols;5;1024;64;2;4;0,192842;0,192092;0,192388;0,192185;0,192121
cols;5;1024;64;5;4;0,475236;0,474741;0,474678;0,474587;0,474698
cols;5;1024;64;10;4;0,948702;0,948139;0,947962;0,948189;0,948081
cols;5;1024;256;1;4;0,45388;0,452381;0,452304;0,452431;0,452472
cols;5;1024;256;2;4;0,898418;0,896934;0,897108;0,897218;0,896922
cols;5;1024;256;5;4;2,24892;2,24779;2,24759;2,24731;2,24721
cols;5;1024;256;10;4;4,40385;4,40234;4,40228;4,4024;4,40251
cols;5;1024;512;1;4;0,989032;0,987406;0,98717;0,986867;0,987407
cols;5;1024;512;2;4;1,97343;1,97205;1,97158;1,97167;1,97132
cols;5;1024;512;5;4;4,89214;4,89056;4,891;4,89023;4,8905
cols;5;1024;512;10;4;9,82258;9,82094;9,82087;9,8214;9,82118
cols;5;1024;1024;1;4;2,31136;2,3082;2,30842;2,30893;2,30903
cols;5;1024;1024;2;4;4,6115;4,60828;4,60818;4,60932;4,60864
cols;5;1024;1024;5;4;11,4748;11,4716;11,4714;11,472;11,4724
cols;5;1024;1024;10;4;22,6198;22,6168;22,6156;22,6162;22,6157
cols;1;32;32;1;8;0,0027467;0,0026149;;;;
cols;1;32;32;2;8;0,0029226;0,0027982;;;;
cols;1;32;32;5;8;0,0036156;0,0034917;;;;
cols;1;32;32;10;8;0,0053577;0,0052345;;;;
cols;1;32;64;1;8;0,0026857;0,0025617;;;;
cols;1;32;64;2;8;0,0043984;0,0042678;;;;
cols;1;32;64;5;8;0,0058856;0,005753;;;;
cols;1;32;64;10;8;0,0136611;0,0135369;;;;
cols;1;32;256;1;8;0,0047032;0,004565;;;;
cols;1;32;256;2;8;0,0109366;0,0107889;;;;
cols;1;32;256;5;8;0,0152225;0,0150796;;;;
cols;1;32;256;10;8;0,0284913;0,0283476;;;;
cols;1;32;512;1;8;0,0074124;0,0072548;;;;
cols;1;32;512;2;8;0,0124903;0,0123377;;;;
cols;1;32;512;5;8;0,0285796;0,0284237;;;;
cols;1;32;512;10;8;0,0567644;0,0566035;;;;
cols;1;32;1024;1;8;0,0201646;0,0200047;;;;
cols;1;32;1024;2;8;0,0229137;0,0227598;;;;
cols;1;32;1024;5;8;0,0540983;0,0539429;;;;
cols;1;32;1024;10;8;0,106042;0,105872;;;;
cols;1;64;32;1;8;0,0027207;0,0025907;;;;
cols;1;64;32;2;8;0,0034108;0,0032851;;;;
