strategy;nFotogramas;width;height;ns;nProcs;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
blocks;1;512;64;1;8;0,0139216;0,0139216;;;;
blocks;1;512;64;2;8;0,0183539;0,0183539;;;;
blocks;1;512;64;5;8;0,0737914;0,0737914;;;;
blocks;1;512;64;10;8;0,105607;0,105607;;;;
blocks;1;512;256;1;8;0,0611445;0,0611445;;;;
blocks;1;512;256;2;8;0,136649;0,136649;;;;
blocks;1;512;256;5;8;0,239711;0,239711;;;;
blocks;1;512;256;10;8;0,484664;0,484664;;;;
blocks;1;512;512;1;8;0,100511;0,100511;;;;
blocks;1;512;512;2;8;0,209244;0,209244;;;;
blocks;1;512;512;5;8;0,498443;0,498443;;;;
blocks;1;512;512;10;8;0,989867;0,989867;;;;
blocks;1;512;1024;1;8;0,229756;0,229756;;;;
blocks;1;512;1024;2;8;0,520393;0,520393;;;;
blocks;1;512;1024;5;8;1,06609;1,06609;;;;
blocks;1;512;1024;10;8;2,1605;2,1605;;;;
blocks;1;1024;32;1;8;0,0087267;0,0087267;;;;
blocks;1;1024;32;2;8;0,0165895;0,0165895;;;;
blocks;1;1024;32;5;8;0,0383211;0,0383211;;;;
blocks;1;1024;32;10;8;0,0785365;0,0785365;;;;
blocks;1;1024;64;1;8;0,0167072;0,0167072;;;;
blocks;1;1024;64;2;8;0,0428847;0,0428847;;;;
blocks;1;1024;64;5;8;0,113075;0,113075;;;;
blocks;1;1024;64;10;8;0,166461;0,166461;;;;
blocks;1;1024;256;1;8;0,0817602;0,0817602;;;;
blocks;1;1024;256;2;8;0,162714;0,162714;;;;
blocks;1;1024;256;5;8;0,403609;0,403609;;;;
blocks;1;1024;256;10;8;0,822393;0,822393;;;;
blocks;1;1024;512;1;8;0,198323;0,198323;;;;
blocks;1;1024;512;2;8;0,393423;0,393423;;;;
blocks;1;1024;512;5;8;0,956961;0,956961;;;;
blocks;1;1024;512;10;8;1,95001;1,95001;;;;
blocks;1;1024;1024;1;8;0,407983;0,407983;;;;
blocks;1;1024;1024;2;8;0,812082;0,812082;;;;
blocks;1;1024;1024;5;8;2,02431;2,02431;;;;
blocks;1;1024;1024;10;8;4,01227;4,01227;;;;
blocks;2;32;32;1;8;0,0017381;0,0015095;0,0017381;;;
blocks;2;32;32;2;8;0,0020462;0,0018626;0,0020462;;;
blocks;2;32;32;5;8;0,0046416;0,0046416;0,0046405;;;
blocks;2;32;32;10;8;0,0082881;0,0081541;0,0082881;;;
blocks;2;32;64;1;8;0,0020408;0,0019755;0,0020408;;;
blocks;2;32;64;2;8;0,0034378;0,0034324;0,0034378;;;
blocks;2;32;64;5;8;0,0101945;0,0095294;0,0101945;;;
blocks;2;32;64;10;8;0,0192398;0,0151471;0,0192398;;;
blocks;2;32;256;1;8;0,0072744;0,0071479;0,0072744;;;
blocks;2;32;256;2;8;0,0157503;0,0157497;0,0157503;;;
blocks;2;32;256;5;8;0,0490575;0,0490575;0,0326833;;;
blocks;2;32;256;10;8;0,0810396;0,0810396;0,0783201;;;
blocks;2;32;512;1;8;0,0135361;0,0135361;0,0134641;;;
blocks;2;32;512;2;8;0,0261886;0,0261886;0,026161;;;
blocks;2;32;512;5;8;0,0916924;0,0916924;0,0788413;;;
blocks;2;32;512;10;8;0,15706;0,15706;0,155999;;;
blocks;2;32;1024;1;8;0,0371769;0,0371769;0,0249761;;;
blocks;2;32;1024;2;8;0,0505214;0,0504721;0,0505214;;;
blocks;2;32;1024;5;8;0,141831;0,128965;0,141831;;;
blocks;2;32;1024;10;8;0,259104;0,259104;0,254278;;;
blocks;2;64;32;1;8;0,002669;0,0022646;0,002669;;;
blocks;2;64;32;2;8;0,0030004;0,0029347;0,0030004;;;
blocks;2;64;32;5;8;0,0067145;0,0067145;0,0067117;;;
blocks;2;64;32;10;8;0,0204381;0,0171999;0,0204381;;;
blocks;2;64;64;1;8;0,0035053;0,0033537;0,0035053;;;
blocks;2;64;64;2;8;0,0065093;0,0063452;0,0065093;;;
blocks;2;64;64;5;8;0,0152401;0,0152401;0,015199;;;
blocks;2;64;64;10;8;0,0363707;0,0363682;0,0363707;;;
blocks;2;64;256;1;8;0,0193244;0,0193244;0,0150774;;;
blocks;2;64;256;2;8;0,0413995;0,0413995;0,035478;;;
blocks;2;64;256;5;8;0,0776355;0,0710978;0,0776355;;;
blocks;2;64;256;10;8;0,186908;0,186908;0,14864;;;
blocks;2;64;512;1;8;0,0263522;0,0262375;0,0263522;;;
blocks;2;64;512;2;8;0,0525378;0,0525378;0,0523767;;;
blocks;2;64;512;5;8;0,135199;0,131221;0,135199;;;
blocks;2;64;512;10;8;0,267471;0,266116;0,267471;;;
blocks;2;64;1024;1;8;0,0648834;0,0648834;0,0514457;;;
blocks;2;64;1024;2;8;0,104153;0,104153;0,103795;;;
blocks;2;64;1024;5;8;0,284531;0,258514;0,284531;;;
blocks;2;64;1024;10;8;0,639321;0,639321;0,638836;;;
blocks;2;256;32;1;8;0,006614;0,006614;0,0058436;;;
blocks;2;256;32;2;8;0,0131092;0,0131092;0,0109203;;;
blocks;2;256;32;5;8;0,0316651;0,021268;0,0316651;;;
blocks;2;256;32;10;8;0,0612837;0,0410704;0,0612837;;;
blocks;2;256;64;1;8;0,014953;0,0125077;0,014953;;;
blocks;2;256;64;2;8;0,0183102;0,0183102;0,0181218;;;
blocks;2;256;64;5;8;0,0516713;0,0437019;0,0516713;;;
blocks;2;256;64;10;8;0,108671;0,108671;0,0967077;;;
blocks;2;256;256;1;8;0,0490651;0,0490651;0,0488617;;;
blocks;2;256;256;2;8;0,114658;0,106909;0,114658;;;
blocks;2;256;256;5;8;0,244813;0,243838;0,244813;;;
blocks;2;256;256;10;8;0,493752;0,493752;0,487181;;;
blocks;2;256;512;1;8;0,0982324;0,0982324;0,0979556;;;
blocks;2;256;512;2;8;0,19518;0,194676;0,19518;;;
blocks;2;256;512;5;8;0,499984;0,497128;0,499984;;;
blocks;2;256;512;10;8;0,961389;0,9582;0,961389;;;
blocks;2;256;1024;1;8;0,208895;0,207868;0,208895;;;
blocks;2;256;1024;2;8;0,434686;0,422331;0,434686;;;
blocks;2;256;1024;5;8;1,05902;1,05902;1,04838;;;
blocks;2;256;1024;10;8;2,06909;2,06579;2,06909;;;
blocks;2;512;32;1;8;0,011763;0,011763;0,0116898;;;
blocks;2;512;32;2;8;0,0160451;0,0160451;0,0157407;;;
blocks;2;512;32;5;8;0,0395287;0,0393229;0,0395287;;;
blocks;2;512;32;10;8;0,0770284;0,0770284;0,0770063;;;
blocks;2;512;64;1;8;0,0260885;0,0217932;0,0260885;;;
blocks;2;512;64;2;8;0,0334457;0,0334457;0,0332891;;;
blocks;2;512;64;5;8;0,0838193;0,0834317;0,0838193;;;
blocks;2;512;64;10;8;0,231386;0,220592;0,231386;;;
blocks;2;512;256;1;8;0,0831449;0,0828542;0,0831449;;;
blocks;2;512;256;2;8;0,165316;0,165316;0,164395;;;
blocks;2;512;256;5;8;0,42232;0,410991;0,42232;;;
blocks;2;512;256;10;8;0,836027;0,811362;0,836027;;;
blocks;2;512;512;1;8;0,196905;0,195391;0,196905;;;
blocks;2;512;512;2;8;0,432191;0,395018;0,432191;;;
blocks;2;512;512;5;8;0,993546;0,993546;0,972375;;;
blocks;2;512;512;10;8;1,94089;1,93977;1,94089;;;
blocks;2;512;1024;1;8;0,405673;0,405673;0,391703;;;
blocks;2;512;1024;2;8;0,961512;0,777817;0,961512;;;
blocks;2;512;1024;5;8;1,95969;1,95969;1,94875;;;
blocks;2;512;1024;10;8;3,93931;3,90881;3,93931;;;
blocks;2;1024;32;1;8;0,019795;0,019795;0,0162912;;;
blocks;2;1024;32;2;8;0,0405777;0,0266438;0,0405777;;;
blocks;2;1024;32;5;8;0,076451;0,076451;0,0645887;;;
blocks;2;1024;32;10;8;0,13437;0,13437;0,131621;;;
blocks;2;1024;64;1;8;0,0319993;0,0319993;0,0319971;;;
blocks;2;1024;64;2;8;0,074238;0,0628862;0,074238;;;
blocks;2;1024;64;5;8;0,164478;0,164175;0,164478;;;
blocks;2;1024;64;10;8;0,331172;0,331172;0,320588;;;
blocks;2;1024;256;1;8;0,147346;0,146102;0,147346;;;
blocks;2;1024;256;2;8;0,32859;0,29606;0,32859;;;
blocks;2;1024;256;5;8;0,716691;0,715179;0,716691;;;
blocks;2;1024;256;10;8;1,48307;1,45927;1,48307;;;
blocks;2;1024;512;1;8;0,343225;0,343225;0,342211;;;
blocks;2;1024;512;2;8;0,813166;0,813166;0,664585;;;
blocks;2;1024;512;5;8;1,63931;1,63893;1,63931;;;
blocks;2;1024;512;10;8;3,24507;3,24275;3,24507;;;
blocks;2;1024;1024;1;8;0,846172;0,846172;0,792874;;;
blocks;2;1024;1024;2;8;1,58588;1,58588;1,57588;;;
blocks;2;1024;1024;5;8;3,95007;3,9456;3,95007;;;
blocks;2;1024;1024;10;8;7,90098;7,90098;7,89665;;;
blocks;5;32;32;1;8;0,0029874;0,0016656;0,0016609;0,0016638;0,0028542;0,0029874
blocks;5;32;32;2;8;0,005218;0,0030403;0,003;0,002983;0,0052005;0,005218
blocks;5;32;32;5;8;0,01209;0,011006;0,0103322;0,0070736;0,0120892;0,01209
blocks;5;32;32;10;8;0,0369432;0,0126651;0,0125775;0,012622;0,0366926;0,0369432
blocks;5;32;64;1;8;0,0053411;0,0050327;0,0031711;0,0049976;0,0053003;0,0053411
blocks;5;32;64;2;8;0,0102602;0,0056199;0,0056397;0,0093812;0,0102602;0,0101808
blocks;5;32;64;5;8;0,0258057;0,0134366;0,0226383;0,0131963;0,0256823;0,0258057
blocks;5;32;64;10;8;0,0500176;0,0265556;0,0264647;0,0265191;0,0500176;0,0499667
blocks;5;32;256;1;8;0,0215606;0,0121508;0,0163756;0,0162828;0,0215606;0,0214758
blocks;5;32;256;2;8;0,0414689;0,0243015;0,0242137;0,0242961;0,0414689;0,041328
blocks;5;32;256;5;8;0,104285;0,0596417;0,059694;0,0599531;0,104285;0,103828
blocks;5;32;256;10;8;0,207521;0,119315;0,159113;0,120193;0,207397;0,207521
blocks;5;32;512;1;8;0,0560008;0,0381724;0,0249709;0,0276692;0,0435521;0,0560008
blocks;5;32;512;2;8;0,0837692;0,0491102;0,0490137;0,0491182;0,0837692;0,08376
blocks;5;32;512;5;8;0,233078;0,121933;0,136928;0,127561;0,212032;0,233078
blocks;5;32;512;10;8;0,430128;0,286279;0,266024;0,251847;0,430128;0,416435
blocks;5;32;1024;1;8;0,0827888;0,0620074;0,0493416;0,050076;0,0825255;0,0827888
blocks;5;32;1024;2;8;0,167865;0,112245;0,112956;0,112833;0,167072;0,167865
blocks;5;32;1024;5;8;0,41245;0,24486;0,244478;0,244318;0,41229;0,41245
blocks;5;32;1024;10;8;0,888225;0,497848;0,548696;0,485747;0,824309;0,888225
blocks;5;64;32;1;8;0,0044218;0,0027635;0,0043211;0,0026155;0,0043936;0,0044218
blocks;5;64;32;2;8;0,0088375;0,0052205;0,0050371;0,0051924;0,0087207;0,0088375
blocks;5;64;32;5;8;0,0201778;0,0113424;0,0113406;0,0115472;0,0201778;0,020134
blocks;5;64;32;10;8;0,0527023;0,0354303;0,0354075;0,0214719;0,0527023;0,0393343
blocks;5;64;64;1;8;0,0097534;0,0055752;0,0089348;0,0083249;0,009698;0,0097534
blocks;5;64;64;2;8;0,0194593;0,010929;0,0110274;0,0109437;0,0194593;0,0193414
blocks;5;64;64;5;8;0,0470338;0,025629;0,025594;0,0256656;0,0469979;0,0470338
blocks;5;64;64;10;8;0,0944249;0,0503235;0,0503566;0,078835;0,0944249;0,09442
blocks;5;64;256;1;8;0,0414653;0,0233197;0,0233134;0,0234228;0,0414106;0,0414653
blocks;5;64;256;2;8;0,0831727;0,0458846;0,0743056;0,066153;0,0827903;0,0831727
blocks;5;64;256;5;8;0,211564;0,158612;0,158434;0,119905;0,211564;0,211552
blocks;5;64;256;10;8;0,419691;0,231936;0,231305;0,23068;0,414445;0,419691
blocks;5;64;512;1;8;0,0872238;0,0792353;0,0484779;0,0481407;0,0848335;0,0872238
blocks;5;64;512;2;8;0,207138;0,0978023;0,0973672;0,136852;0,207138;0,171643
blocks;5;64;512;5;8;0,443992;0,242718;0,243744;0,273138;0,424591;0,443992
blocks;5;64;512;10;8;0,851873;0,603317;0,613669;0,524149;0,851873;0,843833
blocks;5;64;1024;1;8;0,180968;0,120047;0,106012;0,117052;0,180968;0,174571
blocks;5;64;1024;2;8;0,346994;0,22432;0,198895;0,227705;0,344103;0,346994
blocks;5;64;1024;5;8;0,831468;0,497535;0,50658;0,558549;0,829296;0,831468
blocks;5;64;1024;10;8;1,69467;1,04783;1,00931;0,981989;1,69467;1,6596
blocks;5;256;32;1;8;0,0181676;0,0107491;0,0107673;0,0107652;0,0181676;0,013712
blocks;5;256;32;2;8;0,0356149;0,0206196;0,0206145;0,0156025;0,0355445;0,0356149
blocks;5;256;32;5;8;0,0837456;0,0544187;0,0683129;0,06844;0,0706313;0,0837456
blocks;5;256;32;10;8;0,142208;0,123209;0,0823713;0,103157;0,142208;0,14168
blocks;5;256;64;1;8;0,0298364;0,0171388;0,0171791;0,0172741;0,0297936;0,0298364
blocks;5;256;64;2;8;0,0792797;0,0545933;0,047707;0,0337347;0,060622;0,0792797
blocks;5;256;64;5;8;0,157868;0,0956706;0,101999;0,0946704;0,157868;0,148038
blocks;5;256;64;10;8;0,329944;0,167474;0,16779;0,17749;0,293939;0,329944
blocks;5;256;256;1;8;0,151921;0,082699;0,0830436;0,0833535;0,151921;0,151776
blocks;5;256;256;2;8;0,303961;0,167506;0,166751;0,166436;0,303961;0,302459
blocks;5;256;256;5;8;0,803197;0,421498;0,465058;0,412765;0,803197;0,74793
blocks;5;256;256;10;8;1,59723;0,841833;0,895866;0,844413;1,55997;1,59723
blocks;5;256;512;1;8;0,345673;0,182219;0,176818;0,176952;0,331709;0,345673
blocks;5;256;512;2;8;0,655641;0,392971;0,345332;0,348388;0,655488;0,655641
blocks;5;256;512;5;8;1,63498;0,862521;0,879071;0,893381;1,63498;1,62719
blocks;5;256;512;10;8;3,22243;1,74965;1,72667;1,7591;3,22243;3,22081
blocks;5;256;1024;1;8;0,673695;0,380069;0,428472;0,382463;0,66686;0,673695
blocks;5;256;1024;2;8;1,32827;0,744586;0,761652;0,781113;1,32827;1,31282
blocks;5;256;1024;5;8;3,2999;1,85093;1,85461;1,90742;3,2999;3,27629
blocks;5;256;1024;10;8;6,57141;3,766;3,75197;3,78829;6,57141;6,50921
blocks;5;512;32;1;8;0,0256129;0,0156636;0,0156397;0,0157946;0,0256129;0,0253631
blocks;5;512;32;2;8;0,0745494;0,0547438;0,0307652;0,0306736;0,0510384;0,0745494
blocks;5;512;32;5;8;0,15151;0,0759751;0,103271;0,0765238;0,15151;0,12497
blocks;5;512;32;10;8;0,250385;0,154583;0,154419;0,154321;0,250221;0,250385
blocks;5;512;64;1;8;0,0735166;0,0507297;0,0318977;0,0428325;0,0556046;0,0735166
blocks;5;512;64;2;8;0,110638;0,100605;0,10066;0,0641461;0,110633;0,110638
blocks;5;512;64;5;8;0,274207;0,16129;0,203646;0,159897;0,2741;0,274207
blocks;5;512;64;10;8;0,543983;0,325307;0,322997;0,32406;0,54369;0,543983
blocks;5;512;256;1;8;0,271943;0,15234;0,177803;0,178214;0,265285;0,271943
blocks;5;512;256;2;8;0,518266;0,289947;0,289279;0,290312;0,518127;0,518266
blocks;5;512;256;5;8;1,30627;0,722603;0,726222;0,723957;1,29841;1,30627
blocks;5;512;256;10;8;2,63655;1,50064;1,4682;1,48316;2,60015;2,63655
blocks;5;512;512;1;8;0,637328;0,332866;0,334267;0,372245;0,637328;0,602479
blocks;5;512;512;2;8;1,18863;0,65961;0,669477;0,666984;1,18863;1,18695
blocks;5;512;512;5;8;3,02233;1,66076;1,64686;1,71089;3,02233;2,99997
blocks;5;512;512;10;8;5,96421;3,33544;3,34436;3,30773;5,9484;5,96421
blocks;5;512;1024;1;8;1,29745;0,686208;0,703463;0,705307;1,29745;1,28797
blocks;5;512;1024;2;8;2,59514;1,38717;1,4252;1,42229;2,59514;2,59491
blocks;5;512;1024;5;8;6,54989;3,52973;3,55414;3,80037;6,54989;6,53794
blocks;5;512;1024;10;8;13,0695;6,92881;7,17752;6,94718;12,9388;13,0695
blocks;5;1024;32;1;8;0,0566919;0,0397926;0,0257777;0,0258269;0,0428164;0,0566919
blocks;5;1024;32;2;8;0,126771;0,092677;0,0526919;0,0527741;0,0884964;0,126771
blocks;5;1024;32;5;8;0,214;0,129992;0,128675;0,128367;0,212746;0,214
blocks;5;1024;32;10;8;0,427808;0,256659;0,257207;0,257039;0,426696;0,427808
blocks;5;1024;64;1;8;0,101916;0,062405;0,0623396;0,0623655;0,101625;0,101916
blocks;5;1024;64;2;8;0,215445;0,128782;0,129744;0,16362;0,209095;0,215445
blocks;5;1024;64;5;8;0,5102;0,311027;0,314805;0,318438;0,500767;0,5102
blocks;5;1024;64;10;8;0,990957;0,612264;0,613444;0,612718;0,989719;0,990957
blocks;5;1024;256;1;8;0,480038;0,301369;0,279261;0,329266;0,477682;0,480038
blocks;5;1024;256;2;8;0,945595;0,580481;0,544172;0,551537;0,945162;0,945595
blocks;5;1024;256;5;8;2,33649;1,34211;1,33843;1,39319;2,32638;2,33649
blocks;5;1024;256;10;8;4,70372;2,78712;2,7546;2,70876;4,66644;4,70372
blocks;5;1024;512;1;8;1,04784;0,639002;0,585446;0,607873;1,034;1,04784
blocks;5;1024;512;2;8;2,15612;1,21695;1,22544;1,20765;2,14015;2,15612
blocks;5;1024;512;5;8;5,22078;2,97984;2,961;2,9461;5,17116;5,22078
blocks;5;1024;512;10;8;10,4159;5,82179;5,84424;5,90259;10,4159;10,2875
blocks;5;1024;1024;1;8;2,46157;1,33346;1,32686;1,32873;2,44202;2,46157
blocks;5;1024;1024;2;8;4,82898;2,74124;2,72419;2,68513;4,7843;4,82898
blocks;5;1024;1024;5;8;11,9593;6,57373;6,6309;6,72366;11,9479;11,9593
blocks;5;1024;1024;10;8;24,3687;13,441;13,4865;13,4211;24,0937;24,3687
blocks;1;32;32;1;16;0,0018601;0,0018601;;;;
blocks;1;32;32;2;16;0,0031824;0,0031824;;;;
blocks;1;32;32;5;16;0,0041166;0,0041166;;;;
blocks;1;32;32;10;16;0,0062474;0,0062474;;;;
blocks;1;32;64;1;16;0,0026045;0,0026045;;;;
blocks;1;32;64;2;16;0,0029631;0,0029631;;;;
blocks;1;32;64;5;16;0,0065063;0,0065063;;;;
blocks;1;32;64;10;16;0,0105568;0,0105568;;;;
blocks;1;32;256;1;16;0,0060957;0,0060957;;;;
blocks;1;32;256;2;16;0,0091835;0,0091835;;;;
blocks;1;32;256;5;16;0,0163147;0,0163147;;;;
blocks;1;32;256;10;16;0,0299427;0,0299427;;;;
blocks;1;32;512;1;16;0,0108021;0,0108021;;;;
blocks;1;32;512;2;16;0,0136113;0,0136113;;;;
blocks;1;32;512;5;16;0,0297751;0,0297751;;;;
blocks;1;32;512;10;16;0,0671306;0,0671306;;;;
blocks;1;32;1024;1;16;0,0168127;0,0168127;;;;
blocks;1;32;1024;2;16;0,0283523;0,0283523;;;;
blocks;1;32;1024;5;16;0,0610427;0,0610427;;;;
blocks;1;32;1024;10;16;0,112294;0,112294;;;;
blocks;1;64;32;1;16;0,0027841;0,0027841;;;;
blocks;1;64;32;2;16;0,0036568;0,0036568;;;;
blocks;1;64;32;5;16;0,0054485;0,0054485;;;;
blocks;1;64;32;10;16;0,0103085;0,0103085;;;;
blocks;1;64;64;1;16;0,003496;0,003496;;;;
blocks;1;64;64;2;16;0,0048228;0,0048228;;;;
blocks;1;64;64;5;16;0,0096977;0,0096977;;;;
blocks;1;64;64;10;16;0,0169498;0,0169498;;;;
blocks;1;64;256;1;16;0,0091589;0,0091589;;;;
blocks;1;64;256;2;16;0,0148839;0,0148839;;;;
blocks;1;64;256;5;16;0,0328105;0,0328105;;;;
blocks;1;64;256;10;16;0,0643049;0,0643049;;;;
blocks;1;64;512;1;16;0,0169807;0,0169807;;;;
blocks;1;64;512;2;16;0,0261833;0,0261833;;;;
blocks;1;64;512;5;16;0,0574168;0,0574168;;;;
blocks;1;64;512;10;16;0,113024;0,113024;;;;
blocks;1;64;1024;1;16;0,0315299;0,0315299;;;;
blocks;1;64;1024;2;16;0,0489291;0,0489291;;;;
blocks;1;64;1024;5;16;0,120017;0,120017;;;;
blocks;1;64;1024;10;16;0,229257;0,229257;;;;
blocks;1;256;32;1;16;0,003819;0,003819;;;;
blocks;1;256;32;2;16;0,0064349;0,0064349;;;;
blocks;1;256;32;5;16;0,0143236;0,0143236;;;;
blocks;1;256;32;10;16;0,0253598;0,0253598;;;;
blocks;1;256;64;1;16;0,0064298;0,0064298;;;;
blocks;1;256;64;2;16;0,0140131;0,0140131;;;;
blocks;1;256;64;5;16;0,0252938;0,0252938;;;;
blocks;1;256;64;10;16;0,0449893;0,0449893;;;;
blocks;1;256;256;1;16;0,0267279;0,0267279;;;;
blocks;1;256;256;2;16;0,0489858;0,0489858;;;;
blocks;1;256;256;5;16;0,124218;0,124218;;;;
blocks;1;256;256;10;16;0,247626;0,247626;;;;
blocks;1;256;512;1;16;0,0554683;0,0554683;;;;
blocks;1;256;512;2;16;0,10591;0,10591;;;;
blocks;1;256;512;5;16;0,264613;0,264613;;;;
blocks;1;256;512;10;16;0,509809;0,509809;;;;
blocks;1;256;1024;1;16;0,103039;0,103039;;;;
blocks;1;256;1024;2;16;0,189172;0,189172;;;;
blocks;1;256;1024;5;16;0,450559;0,450559;;;;
blocks;1;256;1024;10;16;0,882345;0,882345;;;;
blocks;1;512;32;1;16;0,0061567;0,0061567;;;;
blocks;1;512;32;2;16;0,009246;0,009246;;;;
blocks;1;512;32;5;16;0,0203245;0,0203245;;;;
blocks;1;512;32;10;16;0,0400728;0,0400728;;;;
blocks;1;512;64;1;16;0,0133804;0,0133804;;;;
blocks;1;512;64;2;16;0,0194476;0,0194476;;;;
blocks;1;512;64;5;16;0,0371266;0,0371266;;;;
blocks;1;512;64;10;16;0,0828562;0,0828562;;;;
blocks;1;512;256;1;16;0,0474637;0,0474637;;;;
blocks;1;512;256;2;16;0,106825;0,106825;;;;
blocks;1;512;256;5;16;0,233906;0,233906;;;;
blocks;1;512;256;10;16;0,452658;0,452658;;;;
blocks;1;512;512;1;16;0,108741;0,108741;;;;
blocks;1;512;512;2;16;0,191043;0,191043;;;;
blocks;1;512;512;5;16;0,484948;0,484948;;;;
blocks;1;512;512;10;16;0,947945;0,947945;;;;
blocks;1;512;1024;1;16;0,213973;0,213973;;;;
blocks;1;512;1024;2;16;0,451197;0,451197;;;;
blocks;1;512;1024;5;16;1,05314;1,05314;;;;
blocks;1;512;1024;10;16;2,07775;2,07775;;;;
blocks;1;1024;32;1;16;0,0088086;0,0088086;;;;
blocks;1;1024;32;2;16;0,0156849;0,0156849;;;;
blocks;1;1024;32;5;16;0,0354361;0,0354361;;;;
blocks;1;1024;32;10;16;0,0659324;0,0659324;;;;
blocks;1;1024;64;1;16;0,0204925;0,0204925;;;;
blocks;1;1024;64;2;16;0,0378384;0,0378384;;;;
blocks;1;1024;64;5;16;0,0706079;0,0706079;;;;
blocks;1;1024;64;10;16;0,143778;0,143778;;;;
blocks;1;1024;256;1;16;0,0773791;0,0773791;;;;
blocks;1;1024;256;2;16;0,154493;0,154493;;;;
blocks;1;1024;256;5;16;0,387232;0,387232;;;;
blocks;1;1024;256;10;16;0,734418;0,734418;;;;
blocks;1;1024;512;1;16;0,188341;0,188341;;;;
blocks;1;1024;512;2;16;0,372362;0,372362;;;;
blocks;1;1024;512;5;16;0,903941;0,903941;;;;
blocks;1;1024;512;10;16;1,78732;1,78732;;;;
blocks;1;1024;1024;1;16;0,400858;0,400858;;;;
blocks;1;1024;1024;2;16;0,779446;0,779446;;;;
blocks;1;1024;1024;5;16;1,91153;1,91153;;;;
blocks;1;1024;1024;10;16;3,83195;3,83195;;;;
blocks;2;32;32;1;16;0,002483;0,002483;0,0021678;;;
blocks;2;32;32;2;16;0,0036827;0,0035033;0,0036827;;;
blocks;2;32;32;5;16;0,0067096;0,0049559;0,0067096;;;
blocks;2;32;32;10;16;0,0094408;0,0093705;0,0094408;;;
blocks;2;32;64;1;16;0,0033058;0,0033058;0,003189;;;
blocks;2;32;64;2;16;0,0056243;0,0056243;0,0047729;;;
blocks;2;32;64;5;16;0,0095541;0,0095541;0,0088858;;;
blocks;2;32;64;10;16;0,0188925;0,0188925;0,0167276;;;
blocks;2;32;256;1;16;0,0097015;0,0074888;0,0097015;;;
blocks;2;32;256;2;16;0,0158441;0,0132389;0,0158441;;;
blocks;2;32;256;5;16;0,0318758;0,0314325;0,0318758;;;
blocks;2;32;256;10;16;0,0565168;0,0565168;0,0562657;;;
blocks;2;32;512;1;16;0,0172119;0,0135911;0,0172119;;;
blocks;2;32;512;2;16;0,0276622;0,0276622;0,0254114;;;
blocks;2;32;512;5;16;0,0636633;0,057193;0,0636633;;;
blocks;2;32;512;10;16;0,116379;0,110072;0,116379;;;
blocks;2;32;1024;1;16;0,0311554;0,0311554;0,0247189;;;
blocks;2;32;1024;2;16;0,0467146;0,0464154;0,0467146;;;
blocks;2;32;1024;5;16;0,119132;0,107927;0,119132;;;
blocks;2;32;1024;10;16;0,222635;0,222635;0,21947;;;
blocks;2;64;32;1;16;0,0029494;0,0027674;0,0029494;;;
blocks;2;64;32;2;16;0,0048183;0,0046723;0,0048183;;;
blocks;2;64;32;5;16;0,0082899;0,0081962;0,0082899;;;
blocks;2;64;32;10;16;0,0179993;0,0179993;0,0141861;;;
blocks;2;64;64;1;16;0,0047811;0,0043555;0,0047811;;;
blocks;2;64;64;2;16;0,0083099;0,007492;0,0083099;;;
blocks;2;64;64;5;16;0,0165583;0,0165583;0,0151214;;;
blocks;2;64;64;10;16;0,0302857;0,0289463;0,0302857;;;
blocks;2;64;256;1;16;0,0164889;0,0164889;0,0135461;;;
blocks;2;64;256;2;16;0,0229657;0,0223547;0,0229657;;;
blocks;2;64;256;5;16;0,0599444;0,0586384;0,0599444;;;
blocks;2;64;256;10;16;0,116676;0,115245;0,116676;;;
blocks;2;64;512;1;16;0,0310459;0,0310459;0,0250613;;;
blocks;2;64;512;2;16;0,0497753;0,0497753;0,0455974;;;
blocks;2;64;512;5;16;0,121177;0,11891;0,121177;;;
blocks;2;64;512;10;16;0,235817;0,235817;0,233731;;;
blocks;2;64;1024;1;16;0,0584646;0,0533434;0,0584646;;;
blocks;2;64;1024;2;16;0,0946946;0,0946946;0,0888463;;;
blocks;2;64;1024;5;16;0,224357;0,219485;0,224357;;;
blocks;2;64;1024;10;16;0,439726;0,434614;0,439726;;;
blocks;2;256;32;1;16;0,0065701;0,0058327;0,0065701;;;
blocks;2;256;32;2;16;0,0118425;0,0118425;0,0098587;;;
blocks;2;256;32;5;16;0,020201;0,019338;0,020201;;;
blocks;2;256;32;10;16;0,0399006;0,0399006;0,0397688;;;
blocks;2;256;64;1;16;0,011889;0,011889;0,010196;;;
blocks;2;256;64;2;16;0,0205705;0,0205705;0,0199412;;;
blocks;2;256;64;5;16;0,0439185;0,041832;0,0439185;;;
blocks;2;256;64;10;16;0,0923047;0,0839305;0,0923047;;;
blocks;2;256;256;1;16;0,0533149;0,0533149;0,0474063;;;
blocks;2;256;256;2;16;0,0962261;0,0932771;0,0962261;;;
blocks;2;256;256;5;16;0,203885;0,203885;0,202777;;;
blocks;2;256;256;10;16;0,430357;0,430357;0,413018;;;
blocks;2;256;512;1;16;0,104142;0,0946077;0,104142;;;
blocks;2;256;512;2;16;0,209312;0,209312;0,190659;;;
blocks;2;256;512;5;16;0,47822;0,449144;0,47822;;;
